dish_id,background,vegetables | leafy_greens,vegetables | stem_vegetables,vegetables | non-starchy_roots,vegetables | other,fruits,protein | meat,protein | poultry,protein | seafood,protein | eggs,protein | beans/nuts,starches/grains | baked_goods,starches/grains | rice/grains/cereals,starches/grains | noodles/pasta,starches/grains | starchy_vegetables,starches/grains | other,soups/stews,herbs/spices,dairy,snacks,sweets/desserts,beverages,fats/oils/sauces,food_containers,dining_tools,other_food
dish_1558458438,214649,32590,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,15848,0,0
dish_1558458496,215449,0,6,0,0,13685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34029,0,0
dish_1558458541,216061,0,0,0,0,0,0,0,0,0,17872,0,0,0,0,0,0,0,0,0,0,0,0,29236,0,0
dish_1558458584,166984,25976,0,0,0,11483,0,0,0,0,17150,0,0,0,0,0,0,33,0,0,0,0,0,41543,0,0
dish_1558458737,215398,0,0,0,0,0,0,0,0,0,0,0,14545,0,0,0,0,0,0,0,0,0,0,33226,0,0
dish_1558458847,214583,0,0,0,0,10659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37927,0,0
dish_1558458903,215484,0,0,0,14,0,0,0,0,0,8481,0,0,0,0,0,0,0,0,0,0,0,0,39190,0,0
dish_1558459020,215723,0,0,0,8274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39172,0,0
dish_1558459059,216090,0,0,0,824,5361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40894,0,0
dish_1558459115,166790,0,48,1,14400,13722,82,0,0,0,6260,0,11945,0,0,0,0,0,0,0,0,0,0,49921,0,0
dish_1558459276,215664,0,0,0,0,0,0,0,0,0,0,0,23965,198,0,0,212,0,1160,0,0,0,0,21970,0,0
dish_1558459395,215829,0,0,0,0,0,0,0,0,0,15186,0,0,0,0,0,0,0,0,0,0,0,0,32154,0,0
dish_1558459462,215809,0,0,0,7077,6555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33728,0,0
dish_1558459528,215514,0,0,0,10186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37469,0,0
dish_1558459602,215072,25919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22178,0,0
dish_1558459664,130830,17058,510,0,18820,9884,6,0,0,0,13195,0,25332,0,0,0,0,0,0,0,0,0,0,47534,0,0
dish_1558459945,214861,0,0,0,0,10403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37905,0,0
dish_1558459994,215228,0,0,0,702,4909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42330,0,0
dish_1558460061,215430,0,0,0,0,0,0,0,0,0,17508,0,0,0,0,0,0,0,0,0,0,0,0,30231,0,0
dish_1558460138,215199,0,0,0,8069,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39899,0,0
dish_1558460205,215521,18868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28780,0,0
dish_1558460908,130569,21092,0,0,12435,13404,0,0,0,0,20586,0,0,0,0,0,0,0,0,0,0,0,0,65083,0,0
dish_1558461431,215322,14089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33758,0,0
dish_1558461607,215696,0,0,0,0,19134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28339,0,0
dish_1558461692,215477,0,0,0,0,0,0,0,0,0,14393,0,0,0,0,0,0,0,0,0,0,0,0,33299,0,0
dish_1558461760,215614,0,0,0,9129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38426,0,0
dish_1558461792,131455,13096,1445,0,13095,19999,0,0,0,0,15747,0,0,0,0,0,0,0,0,0,0,0,0,68332,0,0
dish_1558462036,216008,25613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21548,0,0
dish_1558462106,215138,0,0,0,0,6025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42006,0,0
dish_1558462228,215887,0,359,0,0,0,0,0,0,0,0,0,5507,0,0,0,0,0,0,0,0,0,0,41416,0,0
dish_1558462531,214917,0,0,0,10189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38063,0,0
dish_1558463113,130339,28380,0,0,19297,0,0,1,0,0,0,0,8643,0,0,0,0,0,0,0,0,0,0,76509,0,0
dish_1558463362,215739,0,0,0,18336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29094,0,0
dish_1558463429,215758,0,0,0,4446,4891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38074,0,0
dish_1558463562,215397,0,0,0,0,0,0,0,0,0,17844,0,0,0,0,0,0,0,0,0,0,0,0,29928,0,0
dish_1558463690,131605,0,0,46,26331,4634,0,0,0,0,22545,0,0,0,0,0,0,0,0,0,0,0,0,78008,0,0
dish_1558468285,107552,83834,0,334,182,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71228,0,0
dish_1558468401,166655,0,0,0,11770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84744,0,0
dish_1558468435,166221,0,27584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69363,0,0
dish_1558468494,166842,0,0,0,19505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76822,0,0
dish_1558468547,166393,14,4048,212,9,0,8200,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,83827,0,0
dish_1558468589,166183,0,124,0,11024,0,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84080,0,0
dish_1558468632,166423,0,0,0,0,0,16,26342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70388,0,0
dish_1558468731,119467,76129,8195,681,15276,0,597,532,0,0,2024,0,0,0,196,0,0,0,309,0,0,0,0,39763,0,0
dish_1558544427,167016,0,0,0,0,0,0,0,0,25677,0,0,0,0,92,0,0,0,0,0,0,0,0,70384,0,0
dish_1558544482,166696,0,0,26,0,14847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81577,23,0
dish_1558544663,216671,0,0,0,0,0,0,0,0,0,0,0,24812,0,0,0,0,0,0,0,0,0,0,21686,0,0
dish_1558544870,166907,0,10,2,0,13583,15,0,0,24116,0,0,0,0,0,0,0,0,0,0,0,0,0,58536,0,0
dish_1558545738,165055,0,0,0,0,11455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86659,0,0
dish_1558546434,165172,22018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75979,0,0
dish_1558546558,164872,0,0,0,0,0,0,0,0,0,18373,0,0,0,0,0,0,0,0,0,0,0,0,79924,0,0
dish_1558546663,132014,15023,1619,16,0,11710,0,0,0,0,16693,0,0,0,0,0,0,0,0,0,0,0,0,86094,0,0
dish_1558546918,166298,0,649,0,1,0,0,0,0,0,0,0,21674,0,0,0,0,0,0,0,0,0,0,74547,0,0
dish_1558547008,165995,0,0,342,0,0,0,0,0,0,0,0,0,0,20844,0,0,0,0,0,0,0,0,75988,0,0
dish_1558547068,166634,22810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73725,0,0
dish_1558547124,166772,0,0,0,0,0,0,0,0,0,11455,0,0,0,0,0,0,0,5,0,0,0,0,84937,0,0
dish_1558547205,130836,16739,1,7273,0,0,0,0,0,0,7821,0,23339,0,10134,0,0,9,0,0,0,0,0,67017,0,0
dish_1558548666,166063,0,759,0,0,0,0,0,0,0,0,0,31117,0,0,0,0,0,0,0,0,0,0,65230,0,0
dish_1558548958,166637,14515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82016,0,0
dish_1558549008,166272,0,0,0,19310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77587,0,0
dish_1558549086,166804,0,0,92,0,0,0,0,0,0,0,0,0,0,20554,0,0,0,0,0,0,0,0,75719,0,0
dish_1558549150,165876,0,0,0,0,12628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84665,0,0
dish_1558549214,106593,14673,178,3467,19478,12255,0,0,0,0,0,0,21116,0,12099,0,0,0,0,0,0,0,0,73310,0,0
dish_1558549413,166986,0,0,0,0,0,0,0,0,0,43737,0,0,0,0,0,0,0,0,0,0,0,0,52446,0,0
dish_1558549605,166919,0,3,0,0,0,0,0,0,0,0,0,28612,0,0,0,0,0,0,0,0,0,0,67635,0,0
dish_1558549773,166182,14040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82947,0,0
dish_1558549806,107523,14302,0,0,6,0,0,0,0,0,34228,0,24802,0,0,0,0,0,0,0,0,0,0,82308,0,0
dish_1558550079,166283,0,0,0,1,12084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84801,0,0
dish_1558550127,166374,0,0,0,0,0,0,0,0,0,10694,0,0,0,0,0,0,0,0,0,0,0,0,86101,0,0
dish_1558550181,166504,0,0,0,2190,4719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89756,0,0
dish_1558550218,132574,0,0,0,0,18623,0,0,0,0,9893,0,0,0,0,0,0,0,0,0,0,0,0,102079,0,0
dish_1558628339,167034,0,0,0,0,0,10017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86118,0,0
dish_1558628515,166302,0,0,0,0,13461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83406,0,0
dish_1558628711,166630,0,0,7759,0,0,82,0,0,0,0,0,0,0,15930,0,0,0,0,0,0,0,0,72768,0,0
dish_1558628760,166249,0,355,3053,0,10024,13134,0,0,0,0,0,0,0,17863,0,0,0,0,0,0,0,0,52491,0,0
dish_1558628888,166414,0,8949,0,0,0,0,0,0,13141,0,0,0,0,0,0,0,0,0,0,0,0,0,74665,0,0
dish_1558628921,166263,0,0,19021,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77881,0,0
dish_1558628956,166685,22402,0,403,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73470,0,0
dish_1558629013,167452,0,0,185,0,16664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78868,0,0
dish_1558629041,164466,18498,43,7324,0,21674,1623,0,0,17747,0,0,0,0,0,0,0,0,0,0,0,0,0,31655,139,0
dish_1558629398,166178,0,0,104,9962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86925,0,0
dish_1558629444,166183,0,0,0,0,0,0,0,0,0,18040,0,0,0,0,0,0,0,0,0,0,0,0,78946,0,0
dish_1558629488,166229,0,17433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79507,0,0
dish_1558629517,132462,0,18218,1,11405,0,0,458,0,0,15895,0,0,0,0,0,0,0,0,0,0,0,0,84730,0,0
dish_1558629578,165093,0,26003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72073,0,0
dish_1558629644,166314,35660,0,0,0,0,6449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54746,0,0
dish_1558629677,166870,0,0,26,0,11307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84960,6,0
dish_1558629715,129835,27578,29891,74,0,11509,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62331,0,0
dish_1558629818,165907,0,0,89,6,0,0,0,0,0,12015,0,0,0,0,0,0,0,0,0,0,0,0,85152,0,0
dish_1558629878,165923,0,0,38,0,11633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85575,0,0
dish_1558630006,165758,0,0,14,128,13570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83699,0,0
dish_1558630038,165992,0,15062,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82040,0,0
dish_1558630072,131027,0,13737,0,40,26962,14,0,0,0,8582,0,0,0,0,0,0,0,18,0,0,0,0,82789,0,0
dish_1558630176,166462,0,0,83,0,11745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84879,0,0
dish_1558630207,166063,0,0,0,0,0,0,0,0,0,35927,0,0,0,0,0,0,0,0,0,0,0,0,61179,0,0
dish_1558630288,166137,30003,0,0,0,0,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65662,0,0
dish_1558630325,131450,25108,8,0,361,11307,0,0,0,0,37871,0,0,0,0,0,0,0,0,0,0,0,0,57064,0,0
dish_1558630450,165703,0,0,0,0,25064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72402,0,0
dish_1558630488,165472,0,0,45,0,20786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76866,0,0
dish_1558630600,166418,0,0,0,0,11065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85686,0,0
dish_1558630649,134250,0,0,0,0,55014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73905,0,0
dish_1558630737,164915,0,29757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68497,0,0
dish_1558630814,166328,0,0,0,0,0,0,0,0,0,13523,0,0,0,0,0,0,0,0,0,0,0,0,83318,0,0
dish_1558630867,165787,0,0,0,0,11689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85693,0,0
dish_1558630932,106966,0,22741,1,40,11141,1,0,0,0,8951,0,0,0,0,0,0,0,0,0,0,0,0,113328,0,0
dish_1558631825,165845,0,0,23,0,0,0,0,0,0,0,0,0,0,14916,0,0,0,0,0,0,0,0,82384,1,0
dish_1558631872,167136,0,0,0,18925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77108,0,0
dish_1558631904,166398,0,0,0,0,11846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84925,0,0
dish_1558631932,113590,0,0,297,15626,11755,0,0,0,0,0,0,0,0,14790,0,0,0,0,0,0,0,0,107108,3,0
dish_1558632080,165782,0,0,34,0,0,0,0,0,0,0,0,0,0,7650,0,0,0,0,0,0,0,0,89696,7,0
dish_1558632130,167163,0,0,41,0,18793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77172,0,0
dish_1558632198,166828,18342,0,6,0,45,4280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73668,0,0
dish_1558632233,111220,25316,0,709,0,18429,0,0,0,0,0,0,0,0,7349,0,0,0,0,0,0,0,0,100146,0,0
dish_1558632445,166789,0,0,0,0,0,0,0,0,0,43929,0,0,0,0,0,0,0,0,0,0,0,0,52451,0,0
dish_1558632475,166215,0,0,0,0,0,0,0,0,0,0,0,0,0,14397,0,0,0,0,0,0,0,0,82557,0,0
dish_1558632799,166625,0,0,137,0,0,0,0,0,0,0,0,0,0,6699,0,0,0,0,0,0,0,0,89708,0,0
dish_1558632921,166632,0,0,0,0,12374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84163,0,0
dish_1558632959,166311,0,0,0,18944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77914,0,0
dish_1558632990,165156,0,26485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71528,0,0
dish_1558633158,165993,0,0,25429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71747,0,0
dish_1558633221,108841,0,22828,23767,13839,12674,4,0,0,0,0,0,0,0,4759,0,0,0,0,0,0,0,0,76457,0,0
dish_1558635400,166006,0,29064,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68094,0,0
dish_1558635489,166713,0,0,0,0,0,0,0,0,0,0,0,0,0,14787,0,0,0,0,0,0,0,0,81669,0,0
dish_1558635523,166945,0,0,15,0,0,0,0,0,0,0,0,15208,0,0,0,0,0,0,0,0,0,0,81001,0,0
dish_1558635546,167236,0,0,0,0,11678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84255,0,0
dish_1558635618,107483,0,21825,584,0,12089,0,0,0,0,0,0,12242,0,14649,0,0,0,0,0,0,0,0,94297,0,0
dish_1558635865,167033,0,0,0,0,1,0,0,0,0,0,0,0,0,6808,0,0,0,0,0,0,0,0,89265,62,0
dish_1558635933,166426,0,0,0,0,19323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77420,0,0
dish_1558635962,166943,0,0,0,0,0,0,0,0,0,17213,0,0,0,0,0,0,0,0,0,0,0,0,79013,0,0
dish_1558635994,166877,0,0,0,0,24885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71406,0,0
dish_1558636028,109402,0,0,41,0,45960,0,0,0,0,6841,0,0,0,5603,0,0,0,0,0,0,0,0,95322,0,0
dish_1558636388,166902,0,22813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73454,0,0
dish_1558636483,166495,0,0,0,0,11664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85010,0,0
dish_1558636514,166867,0,0,0,18800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77502,0,0
dish_1558636544,166281,0,0,0,0,0,0,0,0,0,25516,0,0,0,0,0,0,0,0,0,0,0,0,71372,0,0
dish_1558636582,130107,0,25912,3,22404,10052,0,0,0,20,18797,0,0,0,0,0,0,0,0,0,0,0,0,55874,0,0
dish_1558636763,167213,0,0,0,0,11719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84237,0,0
dish_1558636813,166237,0,0,0,472,14123,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82331,0,0
dish_1558636868,166344,0,0,9,0,0,0,0,0,0,15216,0,0,0,0,0,0,0,0,0,0,0,0,81600,0,0
dish_1558636902,165688,0,0,30235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67246,0,0
dish_1558636928,166706,0,0,0,18710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77753,0,0
dish_1558636980,105278,0,0,20827,19797,25905,0,0,0,0,10191,0,0,0,0,0,0,0,0,0,0,0,0,81171,0,0
dish_1558637214,166646,0,0,0,1836,5504,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,89149,0,0
dish_1558637247,165362,0,0,6,0,0,0,0,0,0,0,0,0,0,14672,0,0,0,0,0,0,0,0,83125,4,0
dish_1558637351,165901,0,0,0,0,11865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85403,0,0
dish_1558637393,166763,0,0,0,0,0,0,0,0,0,37875,0,0,0,0,0,0,0,0,0,0,0,0,58531,0,0
dish_1558637423,130904,0,0,23,735,18033,129,0,0,0,35141,0,0,0,14417,0,0,0,0,0,0,0,0,63787,0,0
dish_1558637698,166935,0,20752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75482,0,0
dish_1558637769,166053,0,0,0,0,11126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85989,1,0
dish_1558637865,165573,0,0,0,0,0,0,0,0,0,0,0,0,0,7691,0,0,0,0,0,0,0,0,89902,3,0
dish_1558637896,166381,0,0,0,0,21618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75168,2,0
dish_1558637932,130844,0,22579,142,1375,28045,845,0,0,0,0,0,0,0,8293,0,0,0,0,0,0,0,0,71046,0,0
dish_1558638137,166208,0,0,0,0,12138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84823,0,0
dish_1558638163,165391,0,0,23361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74417,0,0
dish_1558638216,167250,0,0,0,0,0,0,0,0,0,0,0,31663,0,0,0,0,0,0,0,0,0,0,64256,0,0
dish_1558638292,131051,0,0,19192,28,32589,0,0,0,0,0,0,26347,0,0,0,0,0,0,0,0,0,0,53962,0,0
dish_1558638844,166421,0,0,0,0,11226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85522,0,0
dish_1558638896,165716,0,0,0,18605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78848,0,0
dish_1558638924,167387,0,15749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80033,0,0
dish_1558638954,166500,0,1,0,0,24094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72574,0,0
dish_1558638983,166632,0,0,0,0,0,0,0,0,0,0,0,0,0,6849,0,0,0,0,0,0,0,0,89688,0,0
dish_1558639012,132343,0,13894,0,20837,31026,0,0,0,0,0,0,0,0,6192,0,0,0,0,0,0,0,0,58877,0,0
dish_1558639089,166936,0,0,0,116,10434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85683,0,0
dish_1558639138,167829,0,0,29010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66330,0,0
dish_1558639167,166591,0,0,0,0,11348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85230,0,0
dish_1558639195,130535,0,0,21853,0,22091,0,0,0,0,0,0,0,0,14055,0,0,0,0,0,0,0,0,74635,0,0
dish_1558639221,166238,0,28572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68358,0,0
dish_1558639266,167019,0,0,0,0,0,0,0,0,0,0,0,0,0,7694,0,0,0,0,0,0,0,0,88456,0,0
dish_1558639306,166181,0,0,27470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69518,0,0
dish_1558639335,167142,0,0,0,0,11011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,0,0
dish_1558639362,107699,0,22041,25678,0,11598,0,0,0,0,0,0,0,0,7431,0,0,0,0,0,0,0,0,88722,0,0
dish_1558639412,166423,0,0,250,0,19788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76708,0,0
dish_1558639440,166838,0,0,0,0,11061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85270,0,0
dish_1558639482,166489,0,0,17,0,0,0,0,0,0,0,0,0,0,7405,0,0,0,0,0,0,0,0,89258,0,0
dish_1558639526,166177,0,0,20998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75989,5,0
dish_1558639555,109861,0,0,26569,0,27696,37,0,0,0,0,0,0,0,7268,0,0,0,0,0,0,0,0,91738,0,0
dish_1558639588,166166,0,0,0,0,0,0,0,0,0,20684,0,0,0,0,0,0,0,0,0,0,0,0,76319,0,0
dish_1558639630,165591,0,0,7,0,0,0,0,0,0,0,0,0,0,14845,0,0,0,0,0,0,0,0,82726,0,0
dish_1558639662,166513,0,0,0,19032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77624,0,0
dish_1558639673,166560,0,0,0,18998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77611,0,0
dish_1558639683,166424,0,0,0,19059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77686,0,0
dish_1558639752,112397,0,9,433,19859,0,0,0,0,0,13331,0,0,0,13720,0,0,0,0,0,0,0,0,103420,0,0
dish_1558639787,164871,0,30198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68100,0,0
dish_1558639818,166763,0,0,0,0,19466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76940,0,0
dish_1558639849,166212,0,0,12944,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83902,1,0
dish_1558639876,112755,0,21258,19850,0,13641,0,0,0,69,0,0,0,0,473,0,0,0,0,0,0,0,0,95123,0,0
dish_1558639907,165932,0,0,0,13585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83652,0,0
dish_1558639949,166287,0,0,0,0,12723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84159,0,0
dish_1558639979,166265,0,0,0,0,0,0,0,0,0,42967,0,0,0,0,0,0,0,0,0,0,0,0,53937,0,0
dish_1558640008,107396,0,0,0,12791,11368,0,0,0,0,34630,0,0,0,0,0,0,0,0,0,0,0,0,96984,0,0
dish_1558640039,165581,0,0,27323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70265,0,0
dish_1558640074,167075,0,0,0,0,11749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84345,0,0
dish_1558640105,166546,0,0,3,0,738,0,0,0,0,0,0,0,0,13637,0,0,0,0,0,0,0,0,82245,0,0
dish_1558640145,130574,9,0,32479,0,11300,0,0,0,0,0,0,0,0,12901,0,0,0,0,0,0,0,0,75906,0,0
dish_1558640190,166836,0,0,0,0,20765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75568,0,0
dish_1558640238,166244,0,0,0,18883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78042,0,0
dish_1558640267,166283,0,0,0,409,21784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74693,0,0
dish_1558640294,130978,0,0,0,21573,36263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74355,0,0
dish_1558640311,131010,0,0,0,19640,37858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74661,0,0
dish_1558640373,131061,0,0,0,21091,36875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74142,0,0
dish_1558640418,166298,0,0,22460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74403,8,0
dish_1558640450,165971,0,0,9,0,11470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85719,0,0
dish_1558640477,165607,0,0,275,0,0,0,0,0,0,0,0,0,0,6019,0,0,0,0,0,0,0,0,91268,0,0
dish_1558640513,107828,0,0,16068,1,13448,1310,0,0,0,0,0,0,0,5293,0,0,0,0,0,0,0,0,119212,9,0
dish_1558640563,166765,0,0,0,7399,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89003,0,0
dish_1558640593,167117,0,0,0,0,11580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84467,5,0
dish_1558640604,167131,0,0,0,0,11621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84416,1,0
dish_1558640614,167107,0,0,0,0,11438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84621,3,0
dish_1558640671,166719,0,0,125,0,18754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77571,0,0
dish_1558640705,108555,0,0,0,5363,31432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117819,0,0
dish_1558640748,166169,0,26686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70314,0,0
dish_1558640781,166895,0,0,0,0,11436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84838,0,0
dish_1558640808,166612,0,0,20950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75607,0,0
dish_1558640849,130729,0,25311,18960,5,12067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76097,0,0
dish_1558640882,166008,0,0,30,0,20161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76970,0,0
dish_1558640917,166604,0,17715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78850,0,0
